street;date;consumption_kwh_per_minute
223 Cherry Lane;2006-12-16;0.05617
224 Grape Street;2006-12-16;0.05617
225 Banana Boulevard;2006-12-16;0.05617
221 Apple Lane;2006-12-16;0.0557
222 Orange Avenue;2006-12-16;0.0557
223 Cherry Lane;2006-12-16;0.0557
224 Grape Street;2006-12-16;0.0557
225 Banana Boulevard;2006-12-16;0.0557
221 Apple Lane;2006-12-16;0.05473
222 Orange Avenue;2006-12-16;0.05473
223 Cherry Lane;2006-12-16;0.05473
224 Grape Street;2006-12-16;0.05473
225 Banana Boulevard;2006-12-16;0.05473
221 Apple Lane;2006-12-16;0.0546
222 Orange Avenue;2006-12-16;0.0546
223 Cherry Lane;2006-12-16;0.0546
224 Grape Street;2006-12-16;0.0546
225 Banana Boulevard;2006-12-16;0.0546
221 Apple Lane;2006-12-16;0.05637
222 Orange Avenue;2006-12-16;0.05637
223 Cherry Lane;2006-12-16;0.05637
224 Grape Street;2006-12-16;0.05637
225 Banana Boulevard;2006-12-16;0.05637
221 Apple Lane;2006-12-16;0.05697
222 Orange Avenue;2006-12-16;0.05697
223 Cherry Lane;2006-12-16;0.05697
224 Grape Street;2006-12-16;0.05697
225 Banana Boulevard;2006-12-16;0.05697
221 Apple Lane;2006-12-16;0.0566
222 Orange Avenue;2006-12-16;0.0566
223 Cherry Lane;2006-12-16;0.0566
224 Grape Street;2006-12-16;0.0566
225 Banana Boulevard;2006-12-16;0.0566
221 Apple Lane;2006-12-16;0.05677
222 Orange Avenue;2006-12-16;0.05677
223 Cherry Lane;2006-12-16;0.05677
224 Grape Street;2006-12-16;0.05677
225 Banana Boulevard;2006-12-16;0.05677
221 Apple Lane;2006-12-16;0.05677
222 Orange Avenue;2006-12-16;0.05677
223 Cherry Lane;2006-12-16;0.05677
224 Grape Street;2006-12-16;0.05677
225 Banana Boulevard;2006-12-16;0.05677
221 Apple Lane;2006-12-16;0.05653
222 Orange Avenue;2006-12-16;0.05653
223 Cherry Lane;2006-12-16;0.05653
224 Grape Street;2006-12-16;0.05653
225 Banana Boulevard;2006-12-16;0.05653
221 Apple Lane;2006-12-16;0.0563
222 Orange Avenue;2006-12-16;0.0563
223 Cherry Lane;2006-12-16;0.0563
224 Grape Street;2006-12-16;0.0563
225 Banana Boulevard;2006-12-16;0.0563
221 Apple Lane;2006-12-16;0.05613
222 Orange Avenue;2006-12-16;0.05613
223 Cherry Lane;2006-12-16;0.05613
224 Grape Street;2006-12-16;0.05613
225 Banana Boulevard;2006-12-16;0.05613
221 Apple Lane;2006-12-16;0.05583
222 Orange Avenue;2006-12-16;0.05583
223 Cherry Lane;2006-12-16;0.05583
224 Grape Street;2006-12-16;0.05583
225 Banana Boulevard;2006-12-16;0.05583
221 Apple Lane;2006-12-16;0.05587
222 Orange Avenue;2006-12-16;0.05587
223 Cherry Lane;2006-12-16;0.05587
224 Grape Street;2006-12-16;0.05587
225 Banana Boulevard;2006-12-16;0.05587
221 Apple Lane;2006-12-16;0.05607
222 Orange Avenue;2006-12-16;0.05607
223 Cherry Lane;2006-12-16;0.05607
224 Grape Street;2006-12-16;0.05607
225 Banana Boulevard;2006-12-16;0.05607
221 Apple Lane;2006-12-16;0.05633
222 Orange Avenue;2006-12-16;0.05633
223 Cherry Lane;2006-12-16;0.05633
224 Grape Street;2006-12-16;0.05633
225 Banana Boulevard;2006-12-16;0.05633
221 Apple Lane;2006-12-16;0.05673
222 Orange Avenue;2006-12-16;0.05673
223 Cherry Lane;2006-12-16;0.05673
224 Grape Street;2006-12-16;0.05673
225 Banana Boulevard;2006-12-16;0.05673
221 Apple Lane;2006-12-16;0.0563
222 Orange Avenue;2006-12-16;0.0563
223 Cherry Lane;2006-12-16;0.0563
224 Grape Street;2006-12-16;0.0563
225 Banana Boulevard;2006-12-16;0.0563
221 Apple Lane;2006-12-16;0.05647
222 Orange Avenue;2006-12-16;0.05647
223 Cherry Lane;2006-12-16;0.05647
224 Grape Street;2006-12-16;0.05647
225 Banana Boulevard;2006-12-16;0.05647
221 Apple Lane;2006-12-16;0.05627
222 Orange Avenue;2006-12-16;0.05627
223 Cherry Lane;2006-12-16;0.05627
224 Grape Street;2006-12-16;0.05627
225 Banana Boulevard;2006-12-16;0.05627
221 Apple Lane;2006-12-16;0.05423
222 Orange Avenue;2006-12-16;0.05423
223 Cherry Lane;2006-12-16;0.05423
224 Grape Street;2006-12-16;0.05423
225 Banana Boulevard;2006-12-16;0.05423
221 Apple Lane;2006-12-16;0.05357
222 Orange Avenue;2006-12-16;0.05357
223 Cherry Lane;2006-12-16;0.05357
224 Grape Street;2006-12-16;0.05357
225 Banana Boulevard;2006-12-16;0.05357
221 Apple Lane;2006-12-16;0.05337
222 Orange Avenue;2006-12-16;0.05337
223 Cherry Lane;2006-12-16;0.05337
224 Grape Street;2006-12-16;0.05337
225 Banana Boulevard;2006-12-16;0.05337
221 Apple Lane;2006-12-16;0.05337
222 Orange Avenue;2006-12-16;0.05337
223 Cherry Lane;2006-12-16;0.05337
224 Grape Street;2006-12-16;0.05337
225 Banana Boulevard;2006-12-16;0.05337
221 Apple Lane;2006-12-16;0.05353
222 Orange Avenue;2006-12-16;0.05353
223 Cherry Lane;2006-12-16;0.05353
224 Grape Street;2006-12-16;0.05353
225 Banana Boulevard;2006-12-16;0.05353
221 Apple Lane;2006-12-16;0.05343
222 Orange Avenue;2006-12-16;0.05343
223 Cherry Lane;2006-12-16;0.05343
224 Grape Street;2006-12-16;0.05343
225 Banana Boulevard;2006-12-16;0.05343
221 Apple Lane;2006-12-16;0.05357
222 Orange Avenue;2006-12-16;0.05357
223 Cherry Lane;2006-12-16;0.05357
224 Grape Street;2006-12-16;0.05357
225 Banana Boulevard;2006-12-16;0.05357
221 Apple Lane;2006-12-16;0.05343
222 Orange Avenue;2006-12-16;0.05343
223 Cherry Lane;2006-12-16;0.05343
224 Grape Street;2006-12-16;0.05343
225 Banana Boulevard;2006-12-16;0.05343
221 Apple Lane;2006-12-16;0.0537
222 Orange Avenue;2006-12-16;0.0537
223 Cherry Lane;2006-12-16;0.0537
224 Grape Street;2006-12-16;0.0537
225 Banana Boulevard;2006-12-16;0.0537
221 Apple Lane;2006-12-16;0.0536
222 Orange Avenue;2006-12-16;0.0536
223 Cherry Lane;2006-12-16;0.0536
224 Grape Street;2006-12-16;0.0536
225 Banana Boulevard;2006-12-16;0.0536
221 Apple Lane;2006-12-16;0.0536
222 Orange Avenue;2006-12-16;0.0536
223 Cherry Lane;2006-12-16;0.0536
224 Grape Street;2006-12-16;0.0536
225 Banana Boulevard;2006-12-16;0.0536
221 Apple Lane;2006-12-16;0.05323
222 Orange Avenue;2006-12-16;0.05323
223 Cherry Lane;2006-12-16;0.05323
224 Grape Street;2006-12-16;0.05323
225 Banana Boulevard;2006-12-16;0.05323
221 Apple Lane;2006-12-16;0.05463
222 Orange Avenue;2006-12-16;0.05463
223 Cherry Lane;2006-12-16;0.05463
224 Grape Street;2006-12-16;0.05463
225 Banana Boulevard;2006-12-16;0.05463
221 Apple Lane;2006-12-16;0.0547
222 Orange Avenue;2006-12-16;0.0547
223 Cherry Lane;2006-12-16;0.0547
224 Grape Street;2006-12-16;0.0547
225 Banana Boulevard;2006-12-16;0.0547
221 Apple Lane;2006-12-16;0.05487
222 Orange Avenue;2006-12-16;0.05487
223 Cherry Lane;2006-12-16;0.05487
224 Grape Street;2006-12-16;0.05487
225 Banana Boulevard;2006-12-16;0.05487
221 Apple Lane;2006-12-16;0.05527
222 Orange Avenue;2006-12-16;0.05527
223 Cherry Lane;2006-12-16;0.05527
224 Grape Street;2006-12-16;0.05527
225 Banana Boulevard;2006-12-16;0.05527
221 Apple Lane;2006-12-16;0.05617
222 Orange Avenue;2006-12-16;0.05617
223 Cherry Lane;2006-12-16;0.05617
224 Grape Street;2006-12-16;0.05617
225 Banana Boulevard;2006-12-16;0.05617
221 Apple Lane;2006-12-16;0.057
222 Orange Avenue;2006-12-16;0.057
223 Cherry Lane;2006-12-16;0.057
224 Grape Street;2006-12-16;0.057
225 Banana Boulevard;2006-12-16;0.057
221 Apple Lane;2006-12-16;0.05683
222 Orange Avenue;2006-12-16;0.05683
223 Cherry Lane;2006-12-16;0.05683
224 Grape Street;2006-12-16;0.05683
225 Banana Boulevard;2006-12-16;0.05683
221 Apple Lane;2006-12-16;0.05667
222 Orange Avenue;2006-12-16;0.05667
223 Cherry Lane;2006-12-16;0.05667
224 Grape Street;2006-12-16;0.05667
225 Banana Boulevard;2006-12-16;0.05667
221 Apple Lane;2006-12-16;0.05667
222 Orange Avenue;2006-12-16;0.05667
223 Cherry Lane;2006-12-16;0.05667
224 Grape Street;2006-12-16;0.05667
225 Banana Boulevard;2006-12-16;0.05667
221 Apple Lane;2006-12-16;0.05647
222 Orange Avenue;2006-12-16;0.05647
223 Cherry Lane;2006-12-16;0.05647
224 Grape Street;2006-12-16;0.05647
225 Banana Boulevard;2006-12-16;0.05647
221 Apple Lane;2006-12-16;0.05617
222 Orange Avenue;2006-12-16;0.05617
223 Cherry Lane;2006-12-16;0.05617
224 Grape Street;2006-12-16;0.05617
225 Banana Boulevard;2006-12-16;0.05617
221 Apple Lane;2006-12-16;0.05553
222 Orange Avenue;2006-12-16;0.05553
223 Cherry Lane;2006-12-16;0.05553
224 Grape Street;2006-12-16;0.05553
225 Banana Boulevard;2006-12-16;0.05553
221 Apple Lane;2006-12-16;0.05517
222 Orange Avenue;2006-12-16;0.05517
223 Cherry Lane;2006-12-16;0.05517
224 Grape Street;2006-12-16;0.05517
225 Banana Boulevard;2006-12-16;0.05517
221 Apple Lane;2006-12-16;0.0552
222 Orange Avenue;2006-12-16;0.0552
223 Cherry Lane;2006-12-16;0.0552
224 Grape Street;2006-12-16;0.0552
225 Banana Boulevard;2006-12-16;0.0552
221 Apple Lane;2006-12-16;0.05523
222 Orange Avenue;2006-12-16;0.05523
223 Cherry Lane;2006-12-16;0.05523
224 Grape Street;2006-12-16;0.05523
225 Banana Boulevard;2006-12-16;0.05523
221 Apple Lane;2006-12-16;0.05503
222 Orange Avenue;2006-12-16;0.05503
223 Cherry Lane;2006-12-16;0.05503
224 Grape Street;2006-12-16;0.05503
225 Banana Boulevard;2006-12-16;0.05503
221 Apple Lane;2006-12-16;0.05503
222 Orange Avenue;2006-12-16;0.05503
223 Cherry Lane;2006-12-16;0.05503
224 Grape Street;2006-12-16;0.05503
225 Banana Boulevard;2006-12-16;0.05503
221 Apple Lane;2006-12-16;0.055
222 Orange Avenue;2006-12-16;0.055
223 Cherry Lane;2006-12-16;0.055
224 Grape Street;2006-12-16;0.055
225 Banana Boulevard;2006-12-16;0.055
221 Apple Lane;2006-12-16;0.05483
222 Orange Avenue;2006-12-16;0.05483
223 Cherry Lane;2006-12-16;0.05483
224 Grape Street;2006-12-16;0.05483
225 Banana Boulevard;2006-12-16;0.05483
221 Apple Lane;2006-12-16;0.05477
222 Orange Avenue;2006-12-16;0.05477
223 Cherry Lane;2006-12-16;0.05477
224 Grape Street;2006-12-16;0.05477
225 Banana Boulevard;2006-12-16;0.05477
221 Apple Lane;2006-12-16;0.05383
222 Orange Avenue;2006-12-16;0.05383
223 Cherry Lane;2006-12-16;0.05383
224 Grape Street;2006-12-16;0.05383
225 Banana Boulevard;2006-12-16;0.05383
221 Apple Lane;2006-12-16;0.05363
222 Orange Avenue;2006-12-16;0.05363
223 Cherry Lane;2006-12-16;0.05363
224 Grape Street;2006-12-16;0.05363
225 Banana Boulevard;2006-12-16;0.05363
221 Apple Lane;2006-12-16;0.0543
222 Orange Avenue;2006-12-16;0.0543
223 Cherry Lane;2006-12-16;0.0543
224 Grape Street;2006-12-16;0.0543
225 Banana Boulevard;2006-12-16;0.0543
221 Apple Lane;2006-12-16;0.0544
222 Orange Avenue;2006-12-16;0.0544
223 Cherry Lane;2006-12-16;0.0544
224 Grape Street;2006-12-16;0.0544
225 Banana Boulevard;2006-12-16;0.0544
221 Apple Lane;2006-12-16;0.05433
222 Orange Avenue;2006-12-16;0.05433
223 Cherry Lane;2006-12-16;0.05433
224 Grape Street;2006-12-16;0.05433
225 Banana Boulevard;2006-12-16;0.05433
221 Apple Lane;2006-12-16;0.05437
222 Orange Avenue;2006-12-16;0.05437
223 Cherry Lane;2006-12-16;0.05437
224 Grape Street;2006-12-16;0.05437
225 Banana Boulevard;2006-12-16;0.05437
221 Apple Lane;2006-12-16;0.0544
222 Orange Avenue;2006-12-16;0.0544
223 Cherry Lane;2006-12-16;0.0544
224 Grape Street;2006-12-16;0.0544
225 Banana Boulevard;2006-12-16;0.0544
221 Apple Lane;2006-12-16;0.05397
222 Orange Avenue;2006-12-16;0.05397
223 Cherry Lane;2006-12-16;0.05397
224 Grape Street;2006-12-16;0.05397
225 Banana Boulevard;2006-12-16;0.05397
221 Apple Lane;2006-12-16;0.0538
222 Orange Avenue;2006-12-16;0.0538
223 Cherry Lane;2006-12-16;0.0538
224 Grape Street;2006-12-16;0.0538
225 Banana Boulevard;2006-12-16;0.0538
221 Apple Lane;2006-12-16;0.0537
222 Orange Avenue;2006-12-16;0.0537
223 Cherry Lane;2006-12-16;0.0537
224 Grape Street;2006-12-16;0.0537
225 Banana Boulevard;2006-12-16;0.0537
221 Apple Lane;2006-12-16;0.05377
222 Orange Avenue;2006-12-16;0.05377
223 Cherry Lane;2006-12-16;0.05377
224 Grape Street;2006-12-16;0.05377
225 Banana Boulevard;2006-12-16;0.05377
221 Apple Lane;2006-12-16;0.05343
222 Orange Avenue;2006-12-16;0.05343
223 Cherry Lane;2006-12-16;0.05343
224 Grape Street;2006-12-16;0.05343
225 Banana Boulevard;2006-12-16;0.05343
221 Apple Lane;2006-12-16;0.05313
222 Orange Avenue;2006-12-16;0.05313
223 Cherry Lane;2006-12-16;0.05313
224 Grape Street;2006-12-16;0.05313
225 Banana Boulevard;2006-12-16;0.05313
221 Apple Lane;2006-12-16;0.05327
222 Orange Avenue;2006-12-16;0.05327
223 Cherry Lane;2006-12-16;0.05327
224 Grape Street;2006-12-16;0.05327
225 Banana Boulevard;2006-12-16;0.05327
221 Apple Lane;2006-12-16;0.0534
222 Orange Avenue;2006-12-16;0.0534
223 Cherry Lane;2006-12-16;0.0534
224 Grape Street;2006-12-16;0.0534
225 Banana Boulevard;2006-12-16;0.0534
221 Apple Lane;2006-12-16;0.05387
222 Orange Avenue;2006-12-16;0.05387
223 Cherry Lane;2006-12-16;0.05387
224 Grape Street;2006-12-16;0.05387
225 Banana Boulevard;2006-12-16;0.05387
221 Apple Lane;2006-12-16;0.05423
222 Orange Avenue;2006-12-16;0.05423
223 Cherry Lane;2006-12-16;0.05423
224 Grape Street;2006-12-16;0.05423
225 Banana Boulevard;2006-12-16;0.05423
221 Apple Lane;2006-12-16;0.05627
222 Orange Avenue;2006-12-16;0.05627
223 Cherry Lane;2006-12-16;0.05627
224 Grape Street;2006-12-16;0.05627
225 Banana Boulevard;2006-12-16;0.05627
221 Apple Lane;2006-12-16;0.0562
222 Orange Avenue;2006-12-16;0.0562
223 Cherry Lane;2006-12-16;0.0562
224 Grape Street;2006-12-16;0.0562
225 Banana Boulevard;2006-12-16;0.0562
221 Apple Lane;2006-12-16;0.0561
222 Orange Avenue;2006-12-16;0.0561
223 Cherry Lane;2006-12-16;0.0561
224 Grape Street;2006-12-16;0.0561
225 Banana Boulevard;2006-12-16;0.0561
221 Apple Lane;2006-12-16;0.05643
222 Orange Avenue;2006-12-16;0.05643
223 Cherry Lane;2006-12-16;0.05643
224 Grape Street;2006-12-16;0.05643
225 Banana Boulevard;2006-12-16;0.05643
221 Apple Lane;2006-12-16;0.05827
222 Orange Avenue;2006-12-16;0.05827
223 Cherry Lane;2006-12-16;0.05827
224 Grape Street;2006-12-16;0.05827
225 Banana Boulevard;2006-12-16;0.05827
221 Apple Lane;2006-12-16;0.0571
222 Orange Avenue;2006-12-16;0.0571
223 Cherry Lane;2006-12-16;0.0571
224 Grape Street;2006-12-16;0.0571
225 Banana Boulevard;2006-12-16;0.0571
221 Apple Lane;2006-12-16;0.05733
222 Orange Avenue;2006-12-16;0.05733
223 Cherry Lane;2006-12-16;0.05733
224 Grape Street;2006-12-16;0.05733
225 Banana Boulevard;2006-12-16;0.05733
221 Apple Lane;2006-12-16;0.05733
222 Orange Avenue;2006-12-16;0.05733
223 Cherry Lane;2006-12-16;0.05733
224 Grape Street;2006-12-16;0.05733
225 Banana Boulevard;2006-12-16;0.05733
221 Apple Lane;2006-12-16;0.05757
222 Orange Avenue;2006-12-16;0.05757
223 Cherry Lane;2006-12-16;0.05757
224 Grape Street;2006-12-16;0.05757
225 Banana Boulevard;2006-12-16;0.05757
221 Apple Lane;2006-12-16;0.0575
222 Orange Avenue;2006-12-16;0.0575
223 Cherry Lane;2006-12-16;0.0575
224 Grape Street;2006-12-16;0.0575
225 Banana Boulevard;2006-12-16;0.0575
221 Apple Lane;2006-12-16;0.058
222 Orange Avenue;2006-12-16;0.058
223 Cherry Lane;2006-12-16;0.058
224 Grape Street;2006-12-16;0.058
225 Banana Boulevard;2006-12-16;0.058
221 Apple Lane;2006-12-16;0.0579
222 Orange Avenue;2006-12-16;0.0579
223 Cherry Lane;2006-12-16;0.0579
224 Grape Street;2006-12-16;0.0579
225 Banana Boulevard;2006-12-16;0.0579
221 Apple Lane;2006-12-16;0.0576
222 Orange Avenue;2006-12-16;0.0576
223 Cherry Lane;2006-12-16;0.0576
224 Grape Street;2006-12-16;0.0576
225 Banana Boulevard;2006-12-16;0.0576
221 Apple Lane;2006-12-16;0.03053
222 Orange Avenue;2006-12-16;0.03053
223 Cherry Lane;2006-12-16;0.03053
224 Grape Street;2006-12-16;0.03053
225 Banana Boulevard;2006-12-16;0.03053
221 Apple Lane;2006-12-16;0.03407
222 Orange Avenue;2006-12-16;0.03407
223 Cherry Lane;2006-12-16;0.03407
224 Grape Street;2006-12-16;0.03407
225 Banana Boulevard;2006-12-16;0.03407
221 Apple Lane;2006-12-16;0.0559
222 Orange Avenue;2006-12-16;0.0559
223 Cherry Lane;2006-12-16;0.0559
224 Grape Street;2006-12-16;0.0559
225 Banana Boulevard;2006-12-16;0.0559
221 Apple Lane;2006-12-16;0.0547
222 Orange Avenue;2006-12-16;0.0547
223 Cherry Lane;2006-12-16;0.0547
224 Grape Street;2006-12-16;0.0547
225 Banana Boulevard;2006-12-16;0.0547
221 Apple Lane;2006-12-16;0.05513
222 Orange Avenue;2006-12-16;0.05513
223 Cherry Lane;2006-12-16;0.05513
224 Grape Street;2006-12-16;0.05513
225 Banana Boulevard;2006-12-16;0.05513
221 Apple Lane;2006-12-16;0.05523
222 Orange Avenue;2006-12-16;0.05523
223 Cherry Lane;2006-12-16;0.05523
224 Grape Street;2006-12-16;0.05523
225 Banana Boulevard;2006-12-16;0.05523
221 Apple Lane;2006-12-16;0.0551
222 Orange Avenue;2006-12-16;0.0551
223 Cherry Lane;2006-12-16;0.0551
224 Grape Street;2006-12-16;0.0551
225 Banana Boulevard;2006-12-16;0.0551
221 Apple Lane;2006-12-16;0.0282
222 Orange Avenue;2006-12-16;0.0282
223 Cherry Lane;2006-12-16;0.0282
224 Grape Street;2006-12-16;0.0282
225 Banana Boulevard;2006-12-16;0.0282
221 Apple Lane;2006-12-16;0.0557
222 Orange Avenue;2006-12-16;0.0557
223 Cherry Lane;2006-12-16;0.0557
224 Grape Street;2006-12-16;0.0557
225 Banana Boulevard;2006-12-16;0.0557
221 Apple Lane;2006-12-16;0.0559
222 Orange Avenue;2006-12-16;0.0559
223 Cherry Lane;2006-12-16;0.0559
224 Grape Street;2006-12-16;0.0559
225 Banana Boulevard;2006-12-16;0.0559
221 Apple Lane;2006-12-16;0.05557
222 Orange Avenue;2006-12-16;0.05557
223 Cherry Lane;2006-12-16;0.05557
224 Grape Street;2006-12-16;0.05557
225 Banana Boulevard;2006-12-16;0.05557
221 Apple Lane;2006-12-16;0.0555
222 Orange Avenue;2006-12-16;0.0555
223 Cherry Lane;2006-12-16;0.0555
224 Grape Street;2006-12-16;0.0555
225 Banana Boulevard;2006-12-16;0.0555
221 Apple Lane;2006-12-16;0.04567
222 Orange Avenue;2006-12-16;0.04567
223 Cherry Lane;2006-12-16;0.04567
224 Grape Street;2006-12-16;0.04567
225 Banana Boulevard;2006-12-16;0.04567
221 Apple Lane;2006-12-16;0.03647
222 Orange Avenue;2006-12-16;0.03647
223 Cherry Lane;2006-12-16;0.03647
224 Grape Street;2006-12-16;0.03647
225 Banana Boulevard;2006-12-16;0.03647
221 Apple Lane;2006-12-16;0.0555
222 Orange Avenue;2006-12-16;0.0555
223 Cherry Lane;2006-12-16;0.0555
224 Grape Street;2006-12-16;0.0555
225 Banana Boulevard;2006-12-16;0.0555
221 Apple Lane;2006-12-16;0.05567
222 Orange Avenue;2006-12-16;0.05567
223 Cherry Lane;2006-12-16;0.05567
224 Grape Street;2006-12-16;0.05567
225 Banana Boulevard;2006-12-16;0.05567
221 Apple Lane;2006-12-16;0.0551
222 Orange Avenue;2006-12-16;0.0551
223 Cherry Lane;2006-12-16;0.0551
224 Grape Street;2006-12-16;0.0551
225 Banana Boulevard;2006-12-16;0.0551
221 Apple Lane;2006-12-16;0.05073
222 Orange Avenue;2006-12-16;0.05073
223 Cherry Lane;2006-12-16;0.05073
224 Grape Street;2006-12-16;0.05073
225 Banana Boulevard;2006-12-16;0.05073
221 Apple Lane;2006-12-16;0.02943
222 Orange Avenue;2006-12-16;0.02943
223 Cherry Lane;2006-12-16;0.02943
224 Grape Street;2006-12-16;0.02943
225 Banana Boulevard;2006-12-16;0.02943
221 Apple Lane;2006-12-16;0.05627
222 Orange Avenue;2006-12-16;0.05627
223 Cherry Lane;2006-12-16;0.05627
224 Grape Street;2006-12-16;0.05627
225 Banana Boulevard;2006-12-16;0.05627
221 Apple Lane;2006-12-16;0.0569
222 Orange Avenue;2006-12-16;0.0569
223 Cherry Lane;2006-12-16;0.0569
224 Grape Street;2006-12-16;0.0569
225 Banana Boulevard;2006-12-16;0.0569
221 Apple Lane;2006-12-16;0.0571
222 Orange Avenue;2006-12-16;0.0571
223 Cherry Lane;2006-12-16;0.0571
224 Grape Street;2006-12-16;0.0571
225 Banana Boulevard;2006-12-16;0.0571
221 Apple Lane;2006-12-16;0.057
222 Orange Avenue;2006-12-16;0.057
223 Cherry Lane;2006-12-16;0.057
224 Grape Street;2006-12-16;0.057
225 Banana Boulevard;2006-12-16;0.057
221 Apple Lane;2006-12-16;0.03127
222 Orange Avenue;2006-12-16;0.03127
223 Cherry Lane;2006-12-16;0.03127
224 Grape Street;2006-12-16;0.03127
225 Banana Boulevard;2006-12-16;0.03127
221 Apple Lane;2006-12-16;0.05737
222 Orange Avenue;2006-12-16;0.05737
223 Cherry Lane;2006-12-16;0.05737
224 Grape Street;2006-12-16;0.05737
225 Banana Boulevard;2006-12-16;0.05737
221 Apple Lane;2006-12-16;0.0569
222 Orange Avenue;2006-12-16;0.0569
223 Cherry Lane;2006-12-16;0.0569
224 Grape Street;2006-12-16;0.0569
225 Banana Boulevard;2006-12-16;0.0569
221 Apple Lane;2006-12-16;0.05687
222 Orange Avenue;2006-12-16;0.05687
223 Cherry Lane;2006-12-16;0.05687
224 Grape Street;2006-12-16;0.05687
225 Banana Boulevard;2006-12-16;0.05687
221 Apple Lane;2006-12-16;0.04237
222 Orange Avenue;2006-12-16;0.04237
223 Cherry Lane;2006-12-16;0.04237
224 Grape Street;2006-12-16;0.04237
225 Banana Boulevard;2006-12-16;0.04237
221 Apple Lane;2006-12-16;0.047
222 Orange Avenue;2006-12-16;0.047
223 Cherry Lane;2006-12-16;0.047
224 Grape Street;2006-12-16;0.047
225 Banana Boulevard;2006-12-16;0.047
221 Apple Lane;2006-12-16;0.05683
222 Orange Avenue;2006-12-16;0.05683
223 Cherry Lane;2006-12-16;0.05683
224 Grape Street;2006-12-16;0.05683
225 Banana Boulevard;2006-12-16;0.05683
221 Apple Lane;2006-12-16;0.05653
222 Orange Avenue;2006-12-16;0.05653
223 Cherry Lane;2006-12-16;0.05653
224 Grape Street;2006-12-16;0.05653
225 Banana Boulevard;2006-12-16;0.05653
221 Apple Lane;2006-12-16;0.04797
222 Orange Avenue;2006-12-16;0.04797
223 Cherry Lane;2006-12-16;0.04797
224 Grape Street;2006-12-16;0.04797
225 Banana Boulevard;2006-12-16;0.04797
221 Apple Lane;2006-12-16;0.0308
222 Orange Avenue;2006-12-16;0.0308
223 Cherry Lane;2006-12-16;0.0308
224 Grape Street;2006-12-16;0.0308
225 Banana Boulevard;2006-12-16;0.0308
221 Apple Lane;2006-12-16;0.05823
222 Orange Avenue;2006-12-16;0.05823
223 Cherry Lane;2006-12-16;0.05823
224 Grape Street;2006-12-16;0.05823
225 Banana Boulevard;2006-12-16;0.05823
221 Apple Lane;2006-12-16;0.057
222 Orange Avenue;2006-12-16;0.057
223 Cherry Lane;2006-12-16;0.057
224 Grape Street;2006-12-16;0.057
225 Banana Boulevard;2006-12-16;0.057
221 Apple Lane;2006-12-16;0.05377
222 Orange Avenue;2006-12-16;0.05377
223 Cherry Lane;2006-12-16;0.05377
224 Grape Street;2006-12-16;0.05377
225 Banana Boulevard;2006-12-16;0.05377
221 Apple Lane;2006-12-16;0.03247
222 Orange Avenue;2006-12-16;0.03247
223 Cherry Lane;2006-12-16;0.03247
224 Grape Street;2006-12-16;0.03247
225 Banana Boulevard;2006-12-16;0.03247
221 Apple Lane;2006-12-16;0.05653
222 Orange Avenue;2006-12-16;0.05653
223 Cherry Lane;2006-12-16;0.05653
224 Grape Street;2006-12-16;0.05653
225 Banana Boulevard;2006-12-16;0.05653
221 Apple Lane;2006-12-16;0.05613
222 Orange Avenue;2006-12-16;0.05613
223 Cherry Lane;2006-12-16;0.05613
224 Grape Street;2006-12-16;0.05613
