street;date;consumption_kwh_per_minute
123 Fake Street;2006-12-16;0.05677
456 Elm Street;2006-12-16;0.05677
789 Maple Avenue;2006-12-16;0.05677
444 Pine Street;2006-12-16;0.05677
555 Oak Street;2006-12-16;0.05677
123 Fake Street;2006-12-16;0.05653
456 Elm Street;2006-12-16;0.05653
789 Maple Avenue;2006-12-16;0.05653
444 Pine Street;2006-12-16;0.05653
555 Oak Street;2006-12-16;0.05653
123 Fake Street;2006-12-16;0.0563
456 Elm Street;2006-12-16;0.0563
789 Maple Avenue;2006-12-16;0.0563
444 Pine Street;2006-12-16;0.0563
555 Oak Street;2006-12-16;0.0563
123 Fake Street;2006-12-16;0.05613
456 Elm Street;2006-12-16;0.05613
789 Maple Avenue;2006-12-16;0.05613
444 Pine Street;2006-12-16;0.05613
555 Oak Street;2006-12-16;0.05613
123 Fake Street;2006-12-16;0.05583
456 Elm Street;2006-12-16;0.05583
789 Maple Avenue;2006-12-16;0.05583
444 Pine Street;2006-12-16;0.05583
555 Oak Street;2006-12-16;0.05583
123 Fake Street;2006-12-16;0.05587
456 Elm Street;2006-12-16;0.05587
789 Maple Avenue;2006-12-16;0.05587
444 Pine Street;2006-12-16;0.05587
555 Oak Street;2006-12-16;0.05587
123 Fake Street;2006-12-16;0.05607
456 Elm Street;2006-12-16;0.05607
789 Maple Avenue;2006-12-16;0.05607
444 Pine Street;2006-12-16;0.05607
555 Oak Street;2006-12-16;0.05607
123 Fake Street;2006-12-16;0.05633
456 Elm Street;2006-12-16;0.05633
789 Maple Avenue;2006-12-16;0.05633
444 Pine Street;2006-12-16;0.05633
555 Oak Street;2006-12-16;0.05633
123 Fake Street;2006-12-16;0.05673
456 Elm Street;2006-12-16;0.05673
789 Maple Avenue;2006-12-16;0.05673
444 Pine Street;2006-12-16;0.05673
555 Oak Street;2006-12-16;0.05673
123 Fake Street;2006-12-16;0.0563
456 Elm Street;2006-12-16;0.0563
789 Maple Avenue;2006-12-16;0.0563
444 Pine Street;2006-12-16;0.0563
555 Oak Street;2006-12-16;0.0563
123 Fake Street;2006-12-16;0.05647
456 Elm Street;2006-12-16;0.05647
789 Maple Avenue;2006-12-16;0.05647
444 Pine Street;2006-12-16;0.05647
555 Oak Street;2006-12-16;0.05647
123 Fake Street;2006-12-16;0.05627
456 Elm Street;2006-12-16;0.05627
789 Maple Avenue;2006-12-16;0.05627
444 Pine Street;2006-12-16;0.05627
555 Oak Street;2006-12-16;0.05627
123 Fake Street;2006-12-16;0.05423
456 Elm Street;2006-12-16;0.05423
789 Maple Avenue;2006-12-16;0.05423
444 Pine Street;2006-12-16;0.05423
555 Oak Street;2006-12-16;0.05423
123 Fake Street;2006-12-16;0.05357
456 Elm Street;2006-12-16;0.05357
789 Maple Avenue;2006-12-16;0.05357
444 Pine Street;2006-12-16;0.05357
555 Oak Street;2006-12-16;0.05357
123 Fake Street;2006-12-16;0.05337
456 Elm Street;2006-12-16;0.05337
789 Maple Avenue;2006-12-16;0.05337
444 Pine Street;2006-12-16;0.05337
555 Oak Street;2006-12-16;0.05337
123 Fake Street;2006-12-16;0.05337
456 Elm Street;2006-12-16;0.05337
789 Maple Avenue;2006-12-16;0.05337
444 Pine Street;2006-12-16;0.05337
555 Oak Street;2006-12-16;0.05337
123 Fake Street;2006-12-16;0.05353
456 Elm Street;2006-12-16;0.05353
789 Maple Avenue;2006-12-16;0.05353
444 Pine Street;2006-12-16;0.05353
555 Oak Street;2006-12-16;0.05353
123 Fake Street;2006-12-16;0.05343
456 Elm Street;2006-12-16;0.05343
789 Maple Avenue;2006-12-16;0.05343
444 Pine Street;2006-12-16;0.05343
555 Oak Street;2006-12-16;0.05343
123 Fake Street;2006-12-16;0.05357
456 Elm Street;2006-12-16;0.05357
789 Maple Avenue;2006-12-16;0.05357
444 Pine Street;2006-12-16;0.05357
555 Oak Street;2006-12-16;0.05357
123 Fake Street;2006-12-16;0.05343
456 Elm Street;2006-12-16;0.05343
789 Maple Avenue;2006-12-16;0.05343
444 Pine Street;2006-12-16;0.05343
555 Oak Street;2006-12-16;0.05343
123 Fake Street;2006-12-16;0.0537
456 Elm Street;2006-12-16;0.0537
789 Maple Avenue;2006-12-16;0.0537
444 Pine Street;2006-12-16;0.0537
555 Oak Street;2006-12-16;0.0537
123 Fake Street;2006-12-16;0.0536
456 Elm Street;2006-12-16;0.0536
789 Maple Avenue;2006-12-16;0.0536
444 Pine Street;2006-12-16;0.0536
555 Oak Street;2006-12-16;0.0536
123 Fake Street;2006-12-16;0.0536
456 Elm Street;2006-12-16;0.0536
789 Maple Avenue;2006-12-16;0.0536
444 Pine Street;2006-12-16;0.0536
555 Oak Street;2006-12-16;0.0536
123 Fake Street;2006-12-16;0.05323
456 Elm Street;2006-12-16;0.05323
789 Maple Avenue;2006-12-16;0.05323
444 Pine Street;2006-12-16;0.05323
555 Oak Street;2006-12-16;0.05323
123 Fake Street;2006-12-16;0.05463
456 Elm Street;2006-12-16;0.05463
789 Maple Avenue;2006-12-16;0.05463
444 Pine Street;2006-12-16;0.05463
555 Oak Street;2006-12-16;0.05463
123 Fake Street;2006-12-16;0.0547
456 Elm Street;2006-12-16;0.0547
789 Maple Avenue;2006-12-16;0.0547
444 Pine Street;2006-12-16;0.0547
555 Oak Street;2006-12-16;0.0547
123 Fake Street;2006-12-16;0.05487
456 Elm Street;2006-12-16;0.05487
789 Maple Avenue;2006-12-16;0.05487
444 Pine Street;2006-12-16;0.05487
555 Oak Street;2006-12-16;0.05487
123 Fake Street;2006-12-16;0.05527
456 Elm Street;2006-12-16;0.05527
789 Maple Avenue;2006-12-16;0.05527
444 Pine Street;2006-12-16;0.05527
555 Oak Street;2006-12-16;0.05527
123 Fake Street;2006-12-16;0.05617
456 Elm Street;2006-12-16;0.05617
789 Maple Avenue;2006-12-16;0.05617
444 Pine Street;2006-12-16;0.05617
555 Oak Street;2006-12-16;0.05617
123 Fake Street;2006-12-16;0.057
456 Elm Street;2006-12-16;0.057
789 Maple Avenue;2006-12-16;0.057
444 Pine Street;2006-12-16;0.057
555 Oak Street;2006-12-16;0.057
123 Fake Street;2006-12-16;0.05683
456 Elm Street;2006-12-16;0.05683
789 Maple Avenue;2006-12-16;0.05683
444 Pine Street;2006-12-16;0.05683
555 Oak Street;2006-12-16;0.05683
123 Fake Street;2006-12-16;0.05667
456 Elm Street;2006-12-16;0.05667
789 Maple Avenue;2006-12-16;0.05667
444 Pine Street;2006-12-16;0.05667
555 Oak Street;2006-12-16;0.05667
123 Fake Street;2006-12-16;0.05667
456 Elm Street;2006-12-16;0.05667
789 Maple Avenue;2006-12-16;0.05667
444 Pine Street;2006-12-16;0.05667
555 Oak Street;2006-12-16;0.05667
123 Fake Street;2006-12-16;0.05647
456 Elm Street;2006-12-16;0.05647
789 Maple Avenue;2006-12-16;0.05647
444 Pine Street;2006-12-16;0.05647
555 Oak Street;2006-12-16;0.05647
123 Fake Street;2006-12-16;0.05617
456 Elm Street;2006-12-16;0.05617
789 Maple Avenue;2006-12-16;0.05617
444 Pine Street;2006-12-16;0.05617
555 Oak Street;2006-12-16;0.05617
123 Fake Street;2006-12-16;0.05553
456 Elm Street;2006-12-16;0.05553
789 Maple Avenue;2006-12-16;0.05553
444 Pine Street;2006-12-16;0.05553
555 Oak Street;2006-12-16;0.05553
123 Fake Street;2006-12-16;0.05517
456 Elm Street;2006-12-16;0.05517
789 Maple Avenue;2006-12-16;0.05517
444 Pine Street;2006-12-16;0.05517
555 Oak Street;2006-12-16;0.05517
123 Fake Street;2006-12-16;0.0552
456 Elm Street;2006-12-16;0.0552
789 Maple Avenue;2006-12-16;0.0552
444 Pine Street;2006-12-16;0.0552
555 Oak Street;2006-12-16;0.0552
123 Fake Street;2006-12-16;0.05523
456 Elm Street;2006-12-16;0.05523
789 Maple Avenue;2006-12-16;0.05523
444 Pine Street;2006-12-16;0.05523
555 Oak Street;2006-12-16;0.05523
123 Fake Street;2006-12-16;0.05503
456 Elm Street;2006-12-16;0.05503
789 Maple Avenue;2006-12-16;0.05503
444 Pine Street;2006-12-16;0.05503
555 Oak Street;2006-12-16;0.05503
123 Fake Street;2006-12-16;0.05503
456 Elm Street;2006-12-16;0.05503
789 Maple Avenue;2006-12-16;0.05503
444 Pine Street;2006-12-16;0.05503
555 Oak Street;2006-12-16;0.05503
123 Fake Street;2006-12-16;0.055
456 Elm Street;2006-12-16;0.055
789 Maple Avenue;2006-12-16;0.055
444 Pine Street;2006-12-16;0.055
555 Oak Street;2006-12-16;0.055
123 Fake Street;2006-12-16;0.05483
456 Elm Street;2006-12-16;0.05483
789 Maple Avenue;2006-12-16;0.05483
444 Pine Street;2006-12-16;0.05483
555 Oak Street;2006-12-16;0.05483
123 Fake Street;2006-12-16;0.05477
456 Elm Street;2006-12-16;0.05477
789 Maple Avenue;2006-12-16;0.05477
444 Pine Street;2006-12-16;0.05477
555 Oak Street;2006-12-16;0.05477
123 Fake Street;2006-12-16;0.05383
456 Elm Street;2006-12-16;0.05383
789 Maple Avenue;2006-12-16;0.05383
444 Pine Street;2006-12-16;0.05383
555 Oak Street;2006-12-16;0.05383
123 Fake Street;2006-12-16;0.05363
456 Elm Street;2006-12-16;0.05363
789 Maple Avenue;2006-12-16;0.05363
444 Pine Street;2006-12-16;0.05363
555 Oak Street;2006-12-16;0.05363
123 Fake Street;2006-12-16;0.0543
456 Elm Street;2006-12-16;0.0543
789 Maple Avenue;2006-12-16;0.0543
444 Pine Street;2006-12-16;0.0543
555 Oak Street;2006-12-16;0.0543
123 Fake Street;2006-12-16;0.0544
456 Elm Street;2006-12-16;0.0544
789 Maple Avenue;2006-12-16;0.0544
444 Pine Street;2006-12-16;0.0544
555 Oak Street;2006-12-16;0.0544
123 Fake Street;2006-12-16;0.05433
456 Elm Street;2006-12-16;0.05433
789 Maple Avenue;2006-12-16;0.05433
444 Pine Street;2006-12-16;0.05433
555 Oak Street;2006-12-16;0.05433
123 Fake Street;2006-12-16;0.05437
456 Elm Street;2006-12-16;0.05437
789 Maple Avenue;2006-12-16;0.05437
444 Pine Street;2006-12-16;0.05437
555 Oak Street;2006-12-16;0.05437
123 Fake Street;2006-12-16;0.0544
456 Elm Street;2006-12-16;0.0544
789 Maple Avenue;2006-12-16;0.0544
444 Pine Street;2006-12-16;0.0544
555 Oak Street;2006-12-16;0.0544
123 Fake Street;2006-12-16;0.05397
456 Elm Street;2006-12-16;0.05397
789 Maple Avenue;2006-12-16;0.05397
444 Pine Street;2006-12-16;0.05397
555 Oak Street;2006-12-16;0.05397
123 Fake Street;2006-12-16;0.0538
456 Elm Street;2006-12-16;0.0538
789 Maple Avenue;2006-12-16;0.0538
444 Pine Street;2006-12-16;0.0538
555 Oak Street;2006-12-16;0.0538
123 Fake Street;2006-12-16;0.0537
456 Elm Street;2006-12-16;0.0537
789 Maple Avenue;2006-12-16;0.0537
444 Pine Street;2006-12-16;0.0537
555 Oak Street;2006-12-16;0.0537
123 Fake Street;2006-12-16;0.05377
456 Elm Street;2006-12-16;0.05377
789 Maple Avenue;2006-12-16;0.05377
444 Pine Street;2006-12-16;0.05377
555 Oak Street;2006-12-16;0.05377
123 Fake Street;2006-12-16;0.05343
456 Elm Street;2006-12-16;0.05343
789 Maple Avenue;2006-12-16;0.05343
444 Pine Street;2006-12-16;0.05343
555 Oak Street;2006-12-16;0.05343
123 Fake Street;2006-12-16;0.05313
456 Elm Street;2006-12-16;0.05313
789 Maple Avenue;2006-12-16;0.05313
444 Pine Street;2006-12-16;0.05313
555 Oak Street;2006-12-16;0.05313
123 Fake Street;2006-12-16;0.05327
456 Elm Street;2006-12-16;0.05327
789 Maple Avenue;2006-12-16;0.05327
444 Pine Street;2006-12-16;0.05327
555 Oak Street;2006-12-16;0.05327
123 Fake Street;2006-12-16;0.0534
456 Elm Street;2006-12-16;0.0534
789 Maple Avenue;2006-12-16;0.0534
444 Pine Street;2006-12-16;0.0534
555 Oak Street;2006-12-16;0.0534
123 Fake Street;2006-12-16;0.05387
456 Elm Street;2006-12-16;0.05387
789 Maple Avenue;2006-12-16;0.05387
444 Pine Street;2006-12-16;0.05387
555 Oak Street;2006-12-16;0.05387
123 Fake Street;2006-12-16;0.05423
456 Elm Street;2006-12-16;0.05423
789 Maple Avenue;2006-12-16;0.05423
444 Pine Street;2006-12-16;0.05423
555 Oak Street;2006-12-16;0.05423
123 Fake Street;2006-12-16;0.05627
456 Elm Street;2006-12-16;0.05627
789 Maple Avenue;2006-12-16;0.05627
444 Pine Street;2006-12-16;0.05627
555 Oak Street;2006-12-16;0.05627
123 Fake Street;2006-12-16;0.0562
456 Elm Street;2006-12-16;0.0562
789 Maple Avenue;2006-12-16;0.0562
444 Pine Street;2006-12-16;0.0562
555 Oak Street;2006-12-16;0.0562
123 Fake Street;2006-12-16;0.0561
456 Elm Street;2006-12-16;0.0561
789 Maple Avenue;2006-12-16;0.0561
444 Pine Street;2006-12-16;0.0561
555 Oak Street;2006-12-16;0.0561
123 Fake Street;2006-12-16;0.05643
456 Elm Street;2006-12-16;0.05643
789 Maple Avenue;2006-12-16;0.05643
444 Pine Street;2006-12-16;0.05643
555 Oak Street;2006-12-16;0.05643
123 Fake Street;2006-12-16;0.05827
456 Elm Street;2006-12-16;0.05827
789 Maple Avenue;2006-12-16;0.05827
444 Pine Street;2006-12-16;0.05827
555 Oak Street;2006-12-16;0.05827
123 Fake Street;2006-12-16;0.0571
456 Elm Street;2006-12-16;0.0571
789 Maple Avenue;2006-12-16;0.0571
444 Pine Street;2006-12-16;0.0571
555 Oak Street;2006-12-16;0.0571
123 Fake Street;2006-12-16;0.05733
456 Elm Street;2006-12-16;0.05733
789 Maple Avenue;2006-12-16;0.05733
444 Pine Street;2006-12-16;0.05733
555 Oak Street;2006-12-16;0.05733
123 Fake Street;2006-12-16;0.05733
456 Elm Street;2006-12-16;0.05733
789 Maple Avenue;2006-12-16;0.05733
444 Pine Street;2006-12-16;0.05733
555 Oak Street;2006-12-16;0.05733
123 Fake Street;2006-12-16;0.05757
456 Elm Street;2006-12-16;0.05757
789 Maple Avenue;2006-12-16;0.05757
444 Pine Street;2006-12-16;0.05757
555 Oak Street;2006-12-16;0.05757
123 Fake Street;2006-12-16;0.0575
456 Elm Street;2006-12-16;0.0575
789 Maple Avenue;2006-12-16;0.0575
444 Pine Street;2006-12-16;0.0575
555 Oak Street;2006-12-16;0.0575
123 Fake Street;2006-12-16;0.058
456 Elm Street;2006-12-16;0.058
789 Maple Avenue;2006-12-16;0.058
444 Pine Street;2006-12-16;0.058
555 Oak Street;2006-12-16;0.058
123 Fake Street;2006-12-16;0.0579
456 Elm Street;2006-12-16;0.0579
789 Maple Avenue;2006-12-16;0.0579
444 Pine Street;2006-12-16;0.0579
555 Oak Street;2006-12-16;0.0579
123 Fake Street;2006-12-16;0.0576
456 Elm Street;2006-12-16;0.0576
789 Maple Avenue;2006-12-16;0.0576
444 Pine Street;2006-12-16;0.0576
555 Oak Street;2006-12-16;0.0576
123 Fake Street;2006-12-16;0.03053
456 Elm Street;2006-12-16;0.03053
789 Maple Avenue;2006-12-16;0.03053
444 Pine Street;2006-12-16;0.03053
555 Oak Street;2006-12-16;0.03053
123 Fake Street;2006-12-16;0.03407
456 Elm Street;2006-12-16;0.03407
789 Maple Avenue;2006-12-16;0.03407
444 Pine Street;2006-12-16;0.03407
555 Oak Street;2006-12-16;0.03407
123 Fake Street;2006-12-16;0.0559
456 Elm Street;2006-12-16;0.0559
789 Maple Avenue;2006-12-16;0.0559
444 Pine Street;2006-12-16;0.0559
555 Oak Street;2006-12-16;0.0559
123 Fake Street;2006-12-16;0.0547
456 Elm Street;2006-12-16;0.0547
789 Maple Avenue;2006-12-16;0.0547
444 Pine Street;2006-12-16;0.0547
555 Oak Street;2006-12-16;0.0547
123 Fake Street;2006-12-16;0.05513
456 Elm Street;2006-12-16;0.05513
789 Maple Avenue;2006-12-16;0.05513
444 Pine Street;2006-12-16;0.05513
555 Oak Street;2006-12-16;0.05513
123 Fake Street;2006-12-16;0.05523
456 Elm Street;2006-12-16;0.05523
789 Maple Avenue;2006-12-16;0.05523
444 Pine Street;2006-12-16;0.05523
555 Oak Street;2006-12-16;0.05523
123 Fake Street;2006-12-16;0.0551
456 Elm Street;2006-12-16;0.0551
789 Maple Avenue;2006-12-16;0.0551
444 Pine Street;2006-12-16;0.0551
555 Oak Street;2006-12-16;0.0551
123 Fake Street;2006-12-16;0.0282
456 Elm Street;2006-12-16;0.0282
789 Maple Avenue;2006-12-16;0.0282
444 Pine Street;2006-12-16;0.0282
555 Oak Street;2006-12-16;0.0282
123 Fake Street;2006-12-16;0.0557
456 Elm Street;2006-12-16;0.0557
789 Maple Avenue;2006-12-16;0.0557
444 Pine Street;2006-12-16;0.0557
555 Oak Street;2006-12-16;0.0557
123 Fake Street;2006-12-16;0.0559
456 Elm Street;2006-12-16;0.0559
789 Maple Avenue;2006-12-16;0.0559
444 Pine Street;2006-12-16;0.0559
555 Oak Street;2006-12-16;0.0559
123 Fake Street;2006-12-16;0.05557
456 Elm Street;2006-12-16;0.05557
789 Maple Avenue;2006-12-16;0.05557
444 Pine Street;2006-12-16;0.05557
555 Oak Street;2006-12-16;0.05557
123 Fake Street;2006-12-16;0.0555
456 Elm Street;2006-12-16;0.0555
789 Maple Avenue;2006-12-16;0.0555
444 Pine Street;2006-12-16;0.0555
555 Oak Street;2006-12-16;0.0555
123 Fake Street;2006-12-16;0.04567
456 Elm Street;2006-12-16;0.04567
789 Maple Avenue;2006-12-16;0.04567
444 Pine Street;2006-12-16;0.04567
555 Oak Street;2006-12-16;0.04567
123 Fake Street;2006-12-16;0.03647
456 Elm Street;2006-12-16;0.03647
789 Maple Avenue;2006-12-16;0.03647
444 Pine Street;2006-12-16;0.03647
555 Oak Street;2006-12-16;0.03647
123 Fake Street;2006-12-16;0.0555
456 Elm Street;2006-12-16;0.0555
789 Maple Avenue;2006-12-16;0.0555
444 Pine Street;2006-12-16;0.0555
555 Oak Street;2006-12-16;0.0555
123 Fake Street;2006-12-16;0.05567
456 Elm Street;2006-12-16;0.05567
789 Maple Avenue;2006-12-16;0.05567
444 Pine Street;2006-12-16;0.05567
555 Oak Street;2006-12-16;0.05567
123 Fake Street;2006-12-16;0.0551
456 Elm Street;2006-12-16;0.0551
789 Maple Avenue;2006-12-16;0.0551
444 Pine Street;2006-12-16;0.0551
555 Oak Street;2006-12-16;0.0551
123 Fake Street;2006-12-16;0.05073
456 Elm Street;2006-12-16;0.05073
789 Maple Avenue;2006-12-16;0.05073
444 Pine Street;2006-12-16;0.05073
555 Oak Street;2006-12-16;0.05073
123 Fake Street;2006-12-16;0.02943
456 Elm Street;2006-12-16;0.02943
789 Maple Avenue;2006-12-16;0.02943
444 Pine Street;2006-12-16;0.02943
555 Oak Street;2006-12-16;0.02943
123 Fake Street;2006-12-16;0.05627
456 Elm Street;2006-12-16;0.05627
789 Maple Avenue;2006-12-16;0.05627
444 Pine Street;2006-12-16;0.05627
555 Oak Street;2006-12-16;0.05627
123 Fake Street;2006-12-16;0.0569
456 Elm Street;2006-12-16;0.0569
789 Maple Avenue;2006-12-16;0.0569
444 Pine Street;2006-12-16;0.0569
555 Oak Street;2006-12-16;0.0569
123 Fake Street;2006-12-16;0.0571
456 Elm Street;2006-12-16;0.0571
789 Maple Avenue;2006-12-16;0.0571
444 Pine Street;2006-12-16;0.0571
555 Oak Street;2006-12-16;0.0571
123 Fake Street;2006-12-16;0.057
456 Elm Street;2006-12-16;0.057
789 Maple Avenue;2006-12-16;0.057
444 Pine Street;2006-12-16;0.057
555 Oak Street;2006-12-16;0.057
123 Fake Street;2006-12-16;0.03127
456 Elm Street;2006-12-16;0.03127
789 Maple Avenue;2006-12-16;0.03127
444 Pine Street;2006-12-16;0.03127
555 Oak Street;2006-12-16;0.03127
123 Fake Street;2006-12-16;0.05737
456 Elm Street;2006-12-16;0.05737
789 Maple Avenue;2006-12-16;0.05737
444 Pine Street;2006-12-16;0.05737
555 Oak Street;2006-12-16;0.05737
123 Fake Street;2006-12-16;0.0569
456 Elm Street;2006-12-16;0.0569
789 Maple Avenue;2006-12-16;0.0569
444 Pine Street;2006-12-16;0.0569
555 Oak Street;2006-12-16;0.0569
123 Fake Street;2006-12-16;0.05687
456 Elm Street;2006-12-16;0.05687
789 Maple Avenue;2006-12-16;0.05687
444 Pine Street;2006-12-16;0.05687
555 Oak Street;2006-12-16;0.05687
123 Fake Street;2006-12-16;0.04237
456 Elm Street;2006-12-16;0.04237
789 Maple Avenue;2006-12-16;0.04237
444 Pine Street;2006-12-16;0.04237
555 Oak Street;2006-12-16;0.04237
123 Fake Street;2006-12-16;0.047
456 Elm Street;2006-12-16;0.047
789 Maple Avenue;2006-12-16;0.047
444 Pine Street;2006-12-16;0.047
555 Oak Street;2006-12-16;0.047
123 Fake Street;2006-12-16;0.05683
456 Elm Street;2006-12-16;0.05683
789 Maple Avenue;2006-12-16;0.05683
444 Pine Street;2006-12-16;0.05683
555 Oak Street;2006-12-16;0.05683
123 Fake Street;2006-12-16;0.05653
456 Elm Street;2006-12-16;0.05653
789 Maple Avenue;2006-12-16;0.05653
444 Pine Street;2006-12-16;0.05653
555 Oak Street;2006-12-16;0.05653
123 Fake Street;2006-12-16;0.04797
456 Elm Street;2006-12-16;0.04797
789 Maple Avenue;2006-12-16;0.04797
444 Pine Street;2006-12-16;0.04797
555 Oak Street;2006-12-16;0.04797
123 Fake Street;2006-12-16;0.0308
456 Elm Street;2006-12-16;0.0308
789 Maple Avenue;2006-12-16;0.0308
444 Pine Street;2006-12-16;0.0308
555 Oak Street;2006-12-16;0.0308
123 Fake Street;2006-12-16;0.05823
456 Elm Street;2006-12-16;0.05823
789 Maple Avenue;2006-12-16;0.05823
444 Pine Street;2006-12-16;0.05823
555 Oak Street;2006-12-16;0.05823
123 Fake Street;2006-12-16;0.057
456 Elm Street;2006-12-16;0.057
789 Maple Avenue;2006-12-16;0.057
444 Pine Street;2006-12-16;0.057
555 Oak Street;2006-12-16;0.057
123 Fake Street;2006-12-16;0.05377
456 Elm Street;2006-12-16;0.05377
789 Maple Avenue;2006-12-16;0.05377
444 Pine Street;2006-12-16;0.05377
555 Oak Street;2006-12-16;0.05377
123 Fake Street;2006-12-16;0.03247
456 Elm Street;2006-12-16;0.03247
789 Maple Avenue;2006-12-16;0.03247
444 Pine Street;2006-12-16;0.03247
555 Oak Street;2006-12-16;0.03247
123 Fake Street;2006-12-16;0.05653
456 Elm Street;2006-12-16;0.05653
789 Maple Avenue;2006-12-16;0.05653
444 Pine Street;2006-12-16;0.05653
555 Oak Street;2006-12-16;0.05653
123 Fake Street;2006-12-16;0.05613
456 Elm Street;2006-12-16;0.05613
789 Maple Avenue;2006-12-16;0.05613
444 Pine Street;2006-12-16;0.05613
555 Oak Street;2006-12-16;0.05613
123 Fake Street;2006-12-16;0.0563
456 Elm Street;2006-12-16;0.0563
789 Maple Avenue;2006-12-16;0.0563
444 Pine Street;2006-12-16;0.0563
555 Oak Street;2006-12-16;0.0563
123 Fake Street;2006-12-16;0.0312
456 Elm Street;2006-12-16;0.0312
789 Maple Avenue;2006-12-16;0.0312
444 Pine Street;2006-12-16;0.0312
555 Oak Street;2006-12-16;0.0312
123 Fake Street;2006-12-16;0.05353
456 Elm Street;2006-12-16;0.05353
789 Maple Avenue;2006-12-16;0.05353
444 Pine Street;2006-12-16;0.05353
555 Oak Street;2006-12-16;0.05353
123 Fake Street;2006-12-16;0.05577
456 Elm Street;2006-12-16;0.05577
789 Maple Avenue;2006-12-16;0.05577
444 Pine Street;2006-12-16;0.05577
555 Oak Street;2006-12-16;0.05577
123 Fake Street;2006-12-16;0.05513
456 Elm Street;2006-12-16;0.05513
789 Maple Avenue;2006-12-16;0.05513
444 Pine Street;2006-12-16;0.05513
555 Oak Street;2006-12-16;0.05513
123 Fake Street;2006-12-16;0.05503
456 Elm Street;2006-12-16;0.05503
789 Maple Avenue;2006-12-16;0.05503
444 Pine Street;2006-12-16;0.05503
555 Oak Street;2006-12-16;0.05503
123 Fake Street;2006-12-16;0.03933
456 Elm Street;2006-12-16;0.03933
789 Maple Avenue;2006-12-16;0.03933
444 Pine Street;2006-12-16;0.03933
555 Oak Street;2006-12-16;0.03933
123 Fake Street;2006-12-16;0.0442
456 Elm Street;2006-12-16;0.0442
789 Maple Avenue;2006-12-16;0.0442
444 Pine Street;2006-12-16;0.0442
555 Oak Street;2006-12-16;0.0442
123 Fake Street;2006-12-16;0.05653
456 Elm Street;2006-12-16;0.05653
789 Maple Avenue;2006-12-16;0.05653
444 Pine Street;2006-12-16;0.05653
555 Oak Street;2006-12-16;0.05653
123 Fake Street;2006-12-16;0.05663
456 Elm Street;2006-12-16;0.05663
789 Maple Avenue;2006-12-16;0.05663
444 Pine Street;2006-12-16;0.05663
555 Oak Street;2006-12-16;0.05663
123 Fake Street;2006-12-16;0.05707
456 Elm Street;2006-12-16;0.05707
789 Maple Avenue;2006-12-16;0.05707
444 Pine Street;2006-12-16;0.05707
555 Oak Street;2006-12-16;0.05707
123 Fake Street;2006-12-16;0.031
